,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
13,ABBV,2020-08-20,96.70999908447266,21.709999084472656,75.0,0.16,0.07,0.24,0.019999996,14.285712,800.0,1191.0,0.5410202148437502,0.0,0.6717044500419815,19056.0,0.22448556809011821
15,ATVI,2020-08-20,80.72000122070312,15.720001220703125,65.0,0.49,0.21,0.49,0.27,122.72727,299.0,4543.0,0.5810588769531251,0.0,0.06581554039181158,222607.00000000003,0.19474728670681993
3,AMD,2020-08-20,67.61000061035156,27.610000610351562,40.0,0.04,0.03,0.06,-0.010000002,-20.000004,549.0,8374.0,0.8945323046874999,0.0,0.06556006687365655,33496.0,0.40837154801214837
4,AMD,2020-08-20,67.61000061035156,22.610000610351562,45.0,0.06,0.03,0.09,-0.040000003,-40.000004,1535.0,7087.0,0.7421900781249999,0.0,0.21659376322844645,42522.0,0.3344179915136669
9,AMD,2020-08-20,67.61000061035156,17.610000610351562,50.0,0.16,0.15,0.17,-0.049999997,-23.809523,2164.0,22225.0,0.6709017285156251,0.0,0.09736782902137232,355600.0,0.26046443501518546
12,AMD,2020-08-20,67.61000061035156,15.110000610351562,52.5,0.26,0.23,0.27,-0.060000002,-18.750002,281.0,13319.0,0.6347692773437501,0.0,0.021097680006006456,346294.0,0.2234876567659447
15,AMD,2020-08-20,67.61000061035156,12.610000610351562,55.0,0.41,0.4,0.43,-0.099999994,-19.607841,4357.0,61342.0,0.6098671826171876,0.0,0.07102800691206677,2515021.9999999995,0.18651087851670398
17,AMD,2020-08-20,67.61000061035156,10.610000610351562,57.0,0.63,0.58,0.65,-0.100000024,-13.698633,520.0,1329.0,0.5918009570312501,0.0,0.3912716328066215,83727.0,0.1569294559173114
18,AMD,2020-08-20,67.61000061035156,10.110000610351562,57.5,0.65,0.64,0.73,-0.15000004,-18.750004,2655.0,5230.0,0.5903361279296876,0.0,0.5076481835564054,339950.0,0.14953410026746325
19,AMD,2020-08-20,67.61000061035156,9.610000610351562,58.0,0.75,0.72,0.86,-0.13999999,-15.730336,516.0,868.0,0.59570716796875,0.0,0.5944700460829493,65100.0,0.1421387446176151
20,AMD,2020-08-20,67.61000061035156,8.610000610351562,59.0,0.95,0.93,0.97,-0.099999964,-9.523807,1657.0,1248.0,0.5883830224609375,0.0,1.327724358974359,118559.99999999999,0.12734803331791883
21,AMD,2020-08-20,67.61000061035156,7.6100006103515625,60.0,1.14,1.14,1.17,-0.120000005,-9.523809,6585.0,7400.0,0.584965087890625,0.0,0.8898648648648648,843600.0,0.11255732201822252
5,AKAM,2020-08-20,111.98999786376953,46.98999786376953,65.0,0.77,0.0,0.0,0.0,0.0,227.0,0.0,0.500005,0.0,inf,0.0,0.4195910238424204
1,ALB,2020-08-20,83.69999694824219,38.69999694824219,45.0,0.05,0.0,2.7,0.0,0.0,540.0,540.0,1.8779302978515624,0.0,1.0,2700.0,0.4623655717953397
203,AMZN,2020-08-20,3000.330078125,400.330078125,2600.0,19.82,20.0,21.25,1.8699989,10.417821,205.0,873.0,0.4834646380615235,0.0,0.23482245131729668,1730286.0,0.1334286787456328
223,AMZN,2020-08-20,3000.330078125,300.330078125,2700.0,37.0,35.4,37.4,5.3899994,17.051563,215.0,1352.0,0.47699497619628906,0.0,0.15902366863905326,5002400.0,0.10009901254354175
0,AAL,2020-08-20,11.770000457763672,8.770000457763672,3.0,0.01,0.0,0.02,-0.01,-50.0,253.0,4605.0,2.2500043749999996,0.0,0.05494028230184582,4605.0,0.7451147082988299
9,AAL,2020-08-20,11.770000457763672,2.770000457763672,9.0,0.19,0.18,0.21,-0.049999997,-20.833332,303.0,10630.0,0.992187578125,0.0,0.028504233301975542,201970.0,0.23534412489648948
10,AAL,2020-08-20,11.770000457763672,2.270000457763672,9.5,0.27,0.25,0.27,-0.09,-25.0,1136.0,1234.0,0.93945373046875,0.0,0.9205834683954619,33318.0,0.19286324294629445
11,AAL,2020-08-20,11.770000457763672,1.7700004577636719,10.0,0.37,0.37,0.38,-0.099999994,-21.276594,1605.0,33076.0,0.9257819921875,0.0,0.04852460998911597,1223812.0,0.15038236099609942
12,AAL,2020-08-20,11.770000457763672,1.2700004577636719,10.5,0.51,0.5,0.54,-0.120000005,-19.047619,282.0,696.0,0.9101571484375,0.0,0.4051724137931034,35496.0,0.10790147904590439
6,AEP,2020-08-20,84.73999786376953,29.73999786376953,55.0,0.1,0.0,0.15,0.0,0.0,362.0,1285.0,0.7812521875,0.0,0.28171206225680934,12850.0,0.3509558486369142
10,AEP,2020-08-20,84.73999786376953,17.23999786376953,67.5,0.45,0.0,0.4,0.0,0.0,211.0,372.0,0.5302781347656251,0.0,0.5672043010752689,16740.0,0.20344581423621286
1,APH,2020-08-20,104.20999908447266,24.209999084472656,80.0,0.15,0.0,0.3,0.0,0.0,305.0,23.0,0.5488326367187502,0.0,13.26086956521739,345.0,0.23231934840387075
18,AAPL,2020-08-20,373.010009765625,113.010009765625,260.0,0.14,0.13,0.19,-0.040000007,-22.222225,353.0,857.0,0.6035195898437502,0.0,0.411901983663944,11998.000000000002,0.30296776710263906
26,AAPL,2020-08-20,373.010009765625,73.010009765625,300.0,0.63,0.57,0.63,0.04000002,6.779665,224.0,4798.0,0.47949739257812496,0.0,0.04668611921634014,302274.0,0.19573203896458355
30,AAPL,2020-08-20,373.010009765625,53.010009765625,320.0,1.29,1.13,1.33,0.120000005,10.256412,210.0,5013.0,0.42273526489257807,0.0,0.041891083183722325,646677.0,0.14211417489555578
31,AAPL,2020-08-20,373.010009765625,48.010009765625,325.0,1.57,1.49,1.65,0.09000003,6.0810833,327.0,3510.0,0.4115049084472656,0.0,0.09316239316239316,551070.0,0.12870970887829883
32,AAPL,2020-08-20,373.010009765625,43.010009765625,330.0,1.97,1.79,2.23,0.20000005,11.299438,487.0,6569.0,0.4106504248046875,0.0,0.07413609377378597,1294093.0,0.11530524286104189
