,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
15,ATVI,2020-08-20,79.61000061035156,14.610000610351562,65.0,0.44,0.25,0.5,0.06999999,18.918917,1143.0,4028.0,0.5117236328125,0.0,0.28376365441906654,177232.0,0.18351966459414706
18,ATVI,2020-08-20,79.61000061035156,9.610000610351562,70.0,0.96,0.85,1.62,0.19999999,26.315788,235.0,1442.0,0.5361374511718751,0.0,0.16296809986130376,138432.0,0.120713484947543
2,AMD,2020-08-20,59.56999969482422,24.56999969482422,35.0,0.02,0.02,0.04,0.0,0.0,707.0,5181.0,0.79687703125,0.0,0.1364601428295696,10362.0,0.4124559311850895
3,AMD,2020-08-20,59.56999969482422,19.56999969482422,40.0,0.08,0.07,0.1,0.009999998,14.285712,459.0,7758.0,0.710940390625,0.0,0.05916473317865429,62064.0,0.3285210642115308
4,AMD,2020-08-20,59.56999969482422,14.569999694824219,45.0,0.22,0.22,0.25,0.03999999,22.222216,506.0,7859.0,0.6367223828125,0.0,0.06438478177885228,172898.0,0.24458619723797217
9,AMD,2020-08-20,59.56999969482422,9.569999694824219,50.0,0.75,0.68,0.74,0.18,31.578949,1290.0,25445.0,0.5981485498046876,0.0,0.050697583022204756,1908375.0,0.16065133026441353
10,AMD,2020-08-20,59.56999969482422,8.569999694824219,51.0,0.92,0.84,0.9,0.24000001,35.294117,397.0,278.0,0.5918009570312501,0.0,1.4280575539568345,25576.000000000004,0.1438643568697018
11,AMD,2020-08-20,59.56999969482422,7.569999694824219,52.0,1.11,1.07,1.13,0.26,30.588234,445.0,578.0,0.5952188916015625,0.0,0.7698961937716263,64158.00000000001,0.12707738347499006
12,AMD,2020-08-20,59.56999969482422,7.069999694824219,52.5,1.26,1.12,1.25,0.31,32.63158,325.0,13171.0,0.5874064697265625,0.0,0.0246754232784147,1659546.0,0.1186838967776342
13,AMD,2020-08-20,59.56999969482422,6.569999694824219,53.0,1.35,1.25,1.38,0.30000007,28.571436,650.0,623.0,0.5876506079101562,0.0,1.043338683788122,84105.0,0.11029041008027834
5,AKAM,2020-08-20,112.69000244140625,47.69000244140625,65.0,0.77,0.0,0.6,0.0,0.0,227.0,206.0,1.0449266503906252,0.0,1.1019417475728155,15862.0,0.4231963919443778
12,AKAM,2020-08-20,112.69000244140625,25.19000244140625,87.5,0.85,0.15,0.6,0.0,0.0,511.0,731.0,0.5644574804687501,0.0,0.6990424076607387,62135.0,0.22353360454050858
1,ALB,2020-08-20,87.93000030517578,42.93000030517578,45.0,0.05,0.0,0.25,0.0,0.0,540.0,540.0,1.126957490234375,0.0,1.0,2700.0,0.488229275061754
6,ALL,2020-08-20,94.66999816894531,24.669998168945312,70.0,0.25,0.0,0.6,0.0,0.0,214.0,280.0,0.64648791015625,0.0,0.7642857142857142,7000.0,0.26058940156436844
58,GOOGL,2020-08-20,1516.75,196.75,1320.0,9.19,8.2,9.1,3.0899997,50.655735,262.0,171.0,0.4097349066162109,0.0,1.5321637426900585,157149.0,0.12971814735454096
60,GOOGL,2020-08-20,1516.75,186.75,1330.0,9.45,8.7,10.2,1.5499997,19.620249,205.0,70.0,0.4069578347778321,0.0,2.9285714285714284,66150.0,0.12312510301631778
58,GOOG,2020-08-20,1515.6800537109375,215.6800537109375,1300.0,6.68,4.5,7.9,2.0099998,43.040676,400.0,431.0,0.42423061126708983,0.0,0.9280742459396751,287908.0,0.14229919644510336
84,AMZN,2020-08-20,2986.550048828125,986.550048828125,2000.0,0.84,0.56,1.1,-0.26000005,-23.636368,452.0,1223.0,0.5727581787109376,0.0,0.3695829926410466,102732.0,0.33033099485984896
184,AMZN,2020-08-20,2986.550048828125,486.550048828125,2500.0,18.6,18.9,20.95,4.6000004,32.857147,308.0,1156.0,0.5068103518676758,0.0,0.2664359861591695,2150160.0,0.1629137435748112
3,AAL,2020-08-20,11.770000457763672,5.770000457763672,6.0,0.07,0.06,0.08,-0.020000003,-22.222225,211.0,13812.0,1.453127734375,0.0,0.015276571097596293,96684.00000000001,0.4902294165976597
5,AAL,2020-08-20,11.770000457763672,4.770000457763672,7.0,0.11,0.1,0.15,-0.049999997,-31.25,232.0,9957.0,1.32422212890625,0.0,0.023300190820528272,109527.0,0.4052676526972696
7,AAL,2020-08-20,11.770000457763672,3.770000457763672,8.0,0.2,0.18,0.2,-0.08,-28.571426,702.0,40213.0,1.171879140625,0.0,0.017457041255315445,804260.0,0.32030588879687955
8,AAL,2020-08-20,11.770000457763672,3.270000457763672,8.5,0.23,0.22,0.27,-0.11999999,-34.285713,207.0,447.0,1.1171919140625,0.0,0.46308724832214765,10281.0,0.2778250068466845
9,AAL,2020-08-20,11.770000457763672,2.770000457763672,9.0,0.32,0.32,0.34,-0.15,-31.914896,1106.0,10741.0,1.08984830078125,0.0,0.10296992831207523,343712.0,0.23534412489648948
11,AAL,2020-08-20,11.770000457763672,1.7700004577636719,10.0,0.52,0.5,0.54,-0.26,-33.333336,5391.0,31537.0,0.9882813671875,0.0,0.17094206804705583,1639924.0000000002,0.15038236099609942
12,AAL,2020-08-20,11.770000457763672,1.2700004577636719,10.5,0.72,0.68,0.76,-0.25,-25.773195,532.0,348.0,1.0058643457031249,0.0,1.528735632183908,25056.0,0.10790147904590439
7,AXP,2020-08-20,96.66999816894531,11.669998168945312,85.0,0.73,0.75,0.82,-0.26999998,-26.999998,531.0,1739.0,0.43140217041015627,0.0,0.3053479010925819,126947.0,0.12071995851856997
0,APH,2020-08-20,105.5999984741211,25.599998474121094,80.0,0.15,0.1,0.35,-0.049999997,-24.999998,305.0,318.0,0.5585981640625001,0.0,0.9591194968553459,4770.0,0.24242423147756736
6,AAPL,2020-08-20,371.3800048828125,171.3800048828125,200.0,0.05,0.02,0.07,0.0,0.0,461.0,202.0,0.7832052929687501,0.0,2.282178217821782,1010.0000000000001,0.461468045208548
13,AAPL,2020-08-20,371.3800048828125,136.3800048828125,235.0,0.15,0.11,0.18,0.050000004,50.000008,461.0,1954.0,0.6718782812500002,0.0,0.2359263050153531,29309.999999999996,0.36722495312004394
16,AAPL,2020-08-20,371.3800048828125,121.3800048828125,250.0,0.33,0.15,0.35,0.17000002,106.250015,324.0,1434.0,0.632816171875,0.0,0.22594142259414227,47322.0,0.326835056510685
20,AAPL,2020-08-20,371.3800048828125,101.3800048828125,270.0,0.53,0.5,0.57,0.20999998,65.62499,269.0,1558.0,0.5864299169921875,0.0,0.17265725288831835,82574.0,0.2729818610315398
22,AAPL,2020-08-20,371.3800048828125,91.3800048828125,280.0,0.72,0.37,0.75,0.28000003,63.636368,212.0,1934.0,0.5324753784179688,0.0,0.10961737331954498,139248.0,0.24605526329196722
23,AAPL,2020-08-20,371.3800048828125,86.3800048828125,285.0,0.85,0.05,1.22,0.34000003,66.66667,472.0,1806.0,0.5151415673828125,0.0,0.26135105204872644,153510.0,0.2325919644221809
24,AAPL,2020-08-20,371.3800048828125,81.3800048828125,290.0,0.95,0.95,1.1,0.39,69.64285,1721.0,2987.0,0.5330857238769531,0.0,0.576163374623368,283765.0,0.21912866555239463
26,AAPL,2020-08-20,371.3800048828125,71.3800048828125,300.0,1.35,1.25,1.38,0.6,80.0,846.0,4346.0,0.5040332800292968,0.0,0.1946617579383341,586710.0,0.192202067812822
28,AAPL,2020-08-20,371.3800048828125,61.3800048828125,310.0,1.71,1.37,1.87,0.68000007,66.019424,297.0,4161.0,0.4758353198242187,0.0,0.07137707281903388,711531.0,0.16527547007324941
30,AAPL,2020-08-20,371.3800048828125,51.3800048828125,320.0,2.58,2.5,2.8,1.28,98.46154,674.0,5254.0,0.46094289062500005,0.0,0.12828321279025504,1355532.0,0.13834887233367682
31,AAPL,2020-08-20,371.3800048828125,46.3800048828125,325.0,3.1,3.0,3.25,1.4899999,92.54658,419.0,4608.0,0.44690494506835937,0.0,0.09092881944444445,1428480.0,0.12488557346389052
32,AAPL,2020-08-20,371.3800048828125,41.3800048828125,330.0,3.7,2.5,3.95,1.8900001,104.4199,2175.0,5583.0,0.43994700683593746,0.0,0.38957549704459965,2065710.0000000002,0.11142227459410423
8,AMAT,2020-08-20,63.630001068115234,13.630001068115234,50.0,0.33,0.14,0.33,0.08000001,32.000004,409.0,912.0,0.5546919531250001,0.0,0.44846491228070173,30096.000000000004,0.21420714818980538
1,ANET,2020-08-20,239.3000030517578,129.3000030517578,110.0,0.15,0.0,0.25,0.0,0.0,225.0,144.0,1.1328168359375002,0.0,1.5625,2160.0,0.5403259565516667
16,ANET,2020-08-20,239.3000030517578,49.30000305175781,190.0,1.06,1.0,1.55,-0.5400001,-33.750004,302.0,348.0,0.5835002587890624,0.0,0.867816091954023,36888.0,0.2060175613165153
18,ANET,2020-08-20,239.3000030517578,39.30000305175781,200.0,2.0,1.95,2.35,-0.6500001,-24.528305,307.0,344.0,0.5561567822265626,0.0,0.8924418604651163,68800.0,0.16422901191212136
6,T,2020-08-20,29.899999618530273,5.899999618530273,24.0,0.03,0.03,0.05,-0.04,-57.142853,396.0,2303.0,0.437505625,0.0,0.17194963091619628,6909.0,0.19732440447503546
12,BAC,2020-08-20,24.540000915527344,4.540000915527344,20.0,0.07,0.07,0.08,-0.020000003,-22.222225,360.0,44647.0,0.4726615234375,0.0,0.008063251730239434,312529.00000000006,0.1850041053851274
16,BAC,2020-08-20,24.540000915527344,2.5400009155273438,22.0,0.27,0.25,0.27,-0.03999999,-12.903222,723.0,24053.0,0.422857333984375,0.0,0.030058620546293602,649431.0,0.10350451592364014
13,BBY,2020-08-20,96.08000183105469,11.080001831054688,85.0,0.96,0.74,0.99,-0.04000002,-4.000002,904.0,213.0,0.4458063232421875,0.0,4.244131455399061,20448.0,0.1153205830547085
0,BA,2020-08-20,176.4499969482422,126.44999694824219,50.0,0.03,0.01,0.04,0.02,200.0,528.0,1572.0,1.5625021874999998,0.0,0.33587786259541985,4716.0,0.7166336023532693
14,BA,2020-08-20,176.4499969482422,56.44999694824219,120.0,0.56,0.5,0.6,-0.04000002,-6.66667,446.0,2820.0,0.79101771484375,0.0,0.15815602836879433,157920.0,0.3199206456478465
17,BA,2020-08-20,176.4499969482422,41.44999694824219,135.0,1.51,1.39,1.52,-0.110000014,-6.7901244,403.0,1922.0,0.7324245507812499,0.0,0.20967741935483872,290222.0,0.23491072635382731
19,BA,2020-08-20,176.4499969482422,31.449996948242188,145.0,2.85,2.63,2.95,0.03999996,1.4234862,636.0,2704.0,0.713015565185547,0.0,0.23520710059171598,770640.0,0.1782374468244812
20,BA,2020-08-20,176.4499969482422,26.449996948242188,150.0,3.8,3.65,3.9,0.07999992,2.1505356,510.0,3829.0,0.7063017651367188,0.0,0.13319404544267432,1455020.0,0.14990080705980813
21,BA,2020-08-20,176.4499969482422,21.449996948242188,155.0,5.07,4.65,5.25,0.1500001,3.0487823,209.0,2247.0,0.6967803759765626,0.0,0.09301290609701825,1139229.0,0.12156416729513508
5,BMY,2020-08-20,59.869998931884766,9.869998931884766,50.0,0.37,0.35,0.43,0.099999994,37.037033,517.0,3910.0,0.5083056982421875,0.0,0.13222506393861894,144670.0,0.16485717568016078
3,CCL,2020-08-20,14.800000190734863,4.800000190734863,10.0,0.13,0.12,0.14,0.019999996,18.181814,370.0,0.0,1.0039112304687499,0.0,inf,0.0,0.32432433303208824
6,CCL,2020-08-20,14.800000190734863,3.3000001907348633,11.5,0.31,0.28,0.37,0.0,0.0,545.0,102.0,0.9531254687499999,0.0,5.3431372549019605,3162.0,0.22297298298690146
8,CCL,2020-08-20,14.800000190734863,2.3000001907348633,12.5,0.54,0.52,0.59,0.030000031,5.8823595,782.0,8375.0,0.928711650390625,0.0,0.09337313432835821,452250.0,0.1554054162901103
3,CVX,2020-08-20,91.01000213623047,41.01000213623047,50.0,0.08,0.0,0.07,0.0,0.0,300.0,1821.0,0.85937640625,0.0,0.16474464579901152,14568.0,0.45060983599191307
56,CMG,2020-08-20,1121.030029296875,121.030029296875,1000.0,10.0,8.9,10.5,1.5500002,18.343199,247.0,224.0,0.41129128753662114,0.0,1.1026785714285714,224000.0,0.1079632357152704
10,C,2020-08-20,52.08000183105469,7.0800018310546875,45.0,0.45,0.42,0.45,-0.100000024,-18.181822,410.0,0.0,0.47461462890625,0.0,inf,0.0,0.1359447308397168
1,CTXS,2020-08-20,145.5399932861328,35.53999328613281,110.0,0.3,0.0,0.35,-0.86999995,-74.35897,314.0,4.0,0.508793974609375,0.0,78.5,120.0,0.24419400113796141
