,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
16,ABT,2020-08-20,93.04000091552734,15.540000915527344,77.5,0.51,0.37,0.72,-0.04000002,-7.272731,237.0,1010.0,0.44824770507812495,0.0,0.23465346534653464,51510.0,0.1670249437082055
17,ABT,2020-08-20,93.04000091552734,13.040000915527344,80.0,0.73,0.55,0.76,-0.03999996,-5.1948004,410.0,2325.0,0.39649041015625003,0.0,0.17634408602150536,169725.0,0.14015478060201858
18,ATVI,2020-08-20,81.2699966430664,8.769996643066406,72.5,1.47,1.4,1.75,-0.17999995,-10.909088,223.0,1307.0,0.476567734375,0.0,0.17061973986228002,192129.0,0.10791186176103557
1,ADBE,2020-08-20,466.20001220703125,246.20001220703125,220.0,0.17,0.0,0.42,0.0,0.0,987.0,756.0,0.8955088574218748,0.0,1.3055555555555556,12852.000000000002,0.5280995404558207
25,ADBE,2020-08-20,466.20001220703125,81.20001220703125,385.0,2.91,2.32,3.75,-0.07999992,-2.6755826,239.0,189.0,0.4689994506835938,0.0,1.2645502645502646,54999.0,0.1741741957976864
26,ADBE,2020-08-20,466.20001220703125,76.20001220703125,390.0,3.3,3.0,4.0,0.099999905,3.1249971,350.0,550.0,0.454107021484375,0.0,0.6363636363636364,181500.0,0.1634491853535005
3,AMD,2020-08-20,55.880001068115234,15.880001068115234,40.0,0.31,0.31,0.33,-0.030000001,-8.823529,909.0,7346.0,0.6630893066406252,0.0,0.12374081132589164,227725.99999999997,0.2841804002250862
4,AMD,2020-08-20,55.880001068115234,10.880001068115234,45.0,0.84,0.82,0.86,-0.01000005,-1.1764765,1198.0,6055.0,0.62305064453125,0.0,0.19785301403798514,508620.0,0.19470295025322204
5,AMD,2020-08-20,55.880001068115234,5.880001068115234,50.0,2.02,2.01,2.05,0.120000005,6.31579,1749.0,22172.0,0.6093789062500001,0.0,0.07888327620422154,4478744.0,0.10522550028135781
5,AKAM,2020-08-20,114.26000213623047,49.26000213623047,65.0,0.77,0.0,2.25,0.0,0.0,227.0,206.0,1.1567424975585938,0.0,1.1019417475728155,15862.0,0.43112201308642123
3,ALK,2020-08-20,35.72999954223633,8.229999542236328,27.5,1.0,0.55,0.95,0.029999971,3.0927806,213.0,307.0,0.79883013671875,0.0,0.6938110749185668,30700.0,0.23033864113285726
1,ALB,2020-08-20,78.88999938964844,33.88999938964844,45.0,0.05,0.0,0.15,0.0,0.0,540.0,540.0,0.7539087109375,0.0,1.0,2700.0,0.4295854943826418
