,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
9,MMM,2020-08-20,159.8300018310547,19.830001831054688,140.0,1.26,1.09,1.39,-0.120000005,-8.695652,226.0,1091.0,0.40405869384765625,0.0,0.2071494042163153,137466.0,0.12406933369127794
12,ATVI,2020-08-20,78.63999938964844,21.139999389648438,57.5,0.17,0.1,0.27,0.0,0.0,291.0,979.0,0.5722699023437501,0.0,0.2972420837589377,16643.0,0.26881993328742504
3,AMD,2020-08-20,55.040000915527344,15.040000915527344,40.0,0.18,0.18,0.2,-0.109999985,-37.93103,335.0,7835.0,0.6269568554687501,0.0,0.042756860242501596,141030.0,0.2732558260420451
4,AMD,2020-08-20,55.040000915527344,10.040000915527344,45.0,0.59,0.55,0.64,-0.22000003,-27.160498,661.0,7497.0,0.5825237060546875,0.0,0.08816860077364279,442322.99999999994,0.18241280429730075
5,AKAM,2020-08-20,112.6500015258789,47.650001525878906,65.0,0.77,0.0,0.75,0.0,0.0,227.0,206.0,0.989257919921875,0.0,1.1019417475728155,15862.0,0.42299157461557907
12,AKAM,2020-08-20,112.6500015258789,25.150001525878906,87.5,0.85,0.1,1.1,0.0,0.0,511.0,731.0,0.570316796875,0.0,0.6990424076607387,62135.0,0.22325788890558723
1,ALB,2020-08-20,88.45999908447266,43.459999084472656,45.0,0.05,0.0,0.55,0.0,0.0,540.0,540.0,1.171879140625,0.0,1.0,2700.0,0.49129549552642005
7,ALB,2020-08-20,88.45999908447266,13.459999084472656,75.0,1.15,1.2,1.4,-0.69000006,-37.500004,2013.0,181.0,0.5622602368164062,0.0,11.121546961325967,20814.999999999996,0.15215915921070006
57,AMZN,2020-08-20,2961.969970703125,1161.969970703125,1800.0,0.35,0.0,0.85,-0.16999999,-32.692307,650.0,474.0,0.5922892333984376,0.0,1.371308016877637,16589.999999999996,0.3922963373012494
64,AMZN,2020-08-20,2961.969970703125,1061.969970703125,1900.0,0.64,0.55,0.82,-0.81000006,-55.86207,864.0,631.0,0.5604292004394531,0.0,1.369255150554675,40384.0,0.3585350227068744
84,AMZN,2020-08-20,2961.969970703125,961.969970703125,2000.0,1.44,1.3,1.45,-1.76,-55.0,723.0,1065.0,0.5444991839599609,0.0,0.6788732394366197,153360.0,0.32477370811249934
213,AMZN,2020-08-20,2961.969970703125,311.969970703125,2650.0,63.35,61.3,64.15,-3.209999,-4.822715,548.0,726.0,0.5104800539398193,0.0,0.7548209366391184,4599210.0,0.10532516324906165
3,AAL,2020-08-20,11.90999984741211,5.909999847412109,6.0,0.09,0.08,0.16,-0.009999998,-9.999998,246.0,13776.0,1.5000025,0.0,0.017857142857142856,123983.99999999999,0.49622165601423385
4,AAL,2020-08-20,11.90999984741211,4.909999847412109,7.0,0.16,0.13,0.17,0.019999996,14.285712,472.0,9596.0,1.2812535937499998,0.0,0.049187161317215504,153536.0,0.4122585986832728
5,AAL,2020-08-20,11.90999984741211,3.9099998474121094,8.0,0.27,0.23,0.27,0.030000016,12.500008,1014.0,39885.0,1.18359783203125,0.0,0.025423091387739752,1076895.0,0.3282955413523118
6,AAL,2020-08-20,11.90999984741211,2.9099998474121094,9.0,0.46,0.42,0.5,0.060000002,15.000001,698.0,9756.0,1.162113564453125,0.0,0.07154571545715457,448776.0,0.24433248402135077
7,AAL,2020-08-20,11.90999984741211,1.9099998474121094,10.0,0.74,0.73,0.75,0.060000002,8.823529,1505.0,30119.0,1.12109814453125,0.0,0.04996845844815565,2228806.0,0.16036942669038975
0,APH,2020-08-20,102.0199966430664,22.019996643066406,80.0,1.2,0.0,2.7,0.0,0.0,300.0,317.0,0.7114286669921875,0.0,0.9463722397476341,38040.0,0.21584000556387936
1,APH,2020-08-20,102.0199966430664,17.019996643066406,85.0,0.3,0.25,0.8,-0.45,-59.999996,478.0,1507.0,0.4924367163085938,0.0,0.3171864631718646,45210.0,0.1668300059116218
